OrderID,CustomerID,OrderDate,ShipDate,TotalAmount,PaymentMethod
492483,180824,2023-06-04,2023-10-30,1184.55,Credit Card
771768,637390,2022-07-03,2023-01-13,1181.48,Wire Transfer
584636,804712,2021-01-01,2023-09-24,1842.3,Wire Transfer
929567,280302,2020-08-26,2020-10-24,1390.51,PayPal
485585,200913,2021-05-09,2024-07-23,1698.91,Credit Card
634646,548510,2023-09-23,2024-02-07,685.48,PayPal
871484,511005,2022-11-19,2024-01-13,807.86,Credit Card
334364,997876,2023-06-22,2023-07-14,689.57,Wire Transfer
731472,954928,2021-12-17,2022-09-13,1524.48,Credit Card
166466,272245,2021-04-18,2023-09-25,1830.93,Credit Card
777718,887788,2020-10-29,2021-08-01,1643.08,Credit Card
251719,779775,2023-06-17,2023-08-16,1059.81,Wire Transfer
148788,505291,2022-04-05,2024-05-24,1654.89,Credit Card
353542,522823,2022-01-14,2022-06-27,732.87,Wire Transfer
242416,449600,2023-12-18,2024-02-18,942.89,Credit Card
960842,353893,2023-01-26,2024-03-09,1190.36,Wire Transfer
678562,548591,2021-06-20,2021-12-18,696.73,Credit Card
855630,803675,2023-04-26,2024-01-13,466.3,PayPal
264544,608809,2022-06-08,2024-02-09,1001.73,Credit Card
515893,672860,2020-10-26,2022-02-09,1625.42,Wire Transfer
144120,442903,2020-04-18,2021-06-29,1405.62,Credit Card
729063,760660,2024-05-02,2024-05-13,630.89,PayPal
320437,153877,2021-01-11,2022-11-16,1095.09,PayPal
896982,308060,2024-02-16,2024-08-21,514.1,Wire Transfer
877290,822329,2023-05-10,2024-02-04,876.88,Credit Card
590120,968265,2020-01-16,2020-06-07,1573.59,Credit Card
551930,297304,2024-04-15,2024-08-20,698.67,Wire Transfer
238651,632944,2023-07-27,2024-07-22,1700.68,Credit Card
219216,537266,2023-10-28,2023-12-23,753.42,Credit Card
814602,660429,2024-04-16,2024-07-05,810.85,Wire Transfer
169914,806885,2022-12-19,2023-06-19,1215.81,Wire Transfer
368820,204615,2020-06-16,2021-11-25,442.53,Credit Card
110031,813706,2024-01-18,2024-03-11,700.75,Wire Transfer
100445,496538,2023-12-14,2024-04-02,840.25,Credit Card
111484,601920,2022-07-26,2022-09-27,187.64,Credit Card
917912,800583,2022-11-02,2024-03-10,311.75,Wire Transfer
556581,912737,2021-04-11,2023-12-16,136.28,PayPal
207519,717748,2023-07-16,2024-04-27,1107.3,PayPal
288875,101526,2022-11-24,2023-03-01,283.03,Wire Transfer
384201,544930,2024-07-07,2024-08-21,1020.57,Credit Card
455614,629633,2021-08-06,2022-08-26,1256.72,Credit Card
764045,282550,2024-06-27,2024-08-21,866.34,Wire Transfer
344893,462605,2023-02-23,2024-04-14,1699.62,Credit Card
283500,764447,2024-04-27,2024-07-13,942.48,PayPal
888329,695436,2020-05-21,2021-09-17,1330.9,PayPal
852599,388635,2023-07-18,2023-10-14,349.27,Wire Transfer
801152,340532,2021-06-20,2021-10-31,444.29,Credit Card
155559,224823,2023-04-04,2023-04-18,236.68,Credit Card
867230,358695,2019-09-17,2022-01-05,158.04,Wire Transfer
194499,772355,2019-09-27,2020-03-07,780.33,PayPal
154780,787172,2020-03-10,2024-07-30,404.81,Wire Transfer
580384,410628,2021-05-02,2024-06-21,1715.31,Wire Transfer
840318,715080,2024-07-15,2024-07-18,677.05,PayPal
924182,572042,2021-02-03,2022-04-28,1479.87,Credit Card
419735,335489,2020-07-29,2021-04-02,1956.68,Credit Card
633570,497657,2023-07-24,2023-12-04,232.67,Wire Transfer
338663,487805,2021-07-23,2022-10-27,1433.75,Credit Card
443202,616436,2022-05-28,2022-09-20,346.69,PayPal
945462,176336,2020-05-24,2023-06-19,972.66,Credit Card
549663,769805,2021-02-09,2023-10-30,1760.76,Credit Card
401930,540345,2023-08-06,2023-10-24,78.43,PayPal
306883,708128,2021-03-27,2023-02-14,175.22,Wire Transfer
773415,128239,2024-01-28,2024-08-09,1798.68,Wire Transfer
392704,378775,2024-04-23,2024-04-29,904.93,Wire Transfer
792027,436161,2021-09-06,2024-03-06,1119.32,Credit Card
252828,823808,2021-11-25,2024-01-30,954.9,Wire Transfer
197310,391350,2021-06-13,2022-04-15,164.98,Wire Transfer
872813,798063,2024-03-03,2024-06-10,1057.81,PayPal
966428,631986,2022-06-28,2022-10-31,1125.56,Credit Card
845430,235518,2020-10-24,2023-01-07,1380.82,PayPal
349653,290031,2021-02-02,2021-11-09,1505.81,Credit Card
136330,629623,2023-01-20,2024-02-15,1740.75,Credit Card
873523,494663,2024-01-05,2024-06-28,120.88,PayPal
997568,732022,2023-07-16,2023-12-17,504.83,PayPal
142725,675394,2022-11-15,2023-04-19,565.75,PayPal
972092,289683,2020-02-09,2020-07-24,507.13,Credit Card
759310,755167,2022-11-17,2023-09-01,1045.65,Credit Card
874508,757144,2020-05-23,2022-12-21,294.0,PayPal
666128,694602,2020-02-02,2020-11-27,1869.38,PayPal
563500,876582,2023-12-21,2024-07-21,203.08,Credit Card
475036,611200,2022-04-19,2023-02-04,1502.78,Credit Card
790056,359811,2021-11-07,2022-11-17,1329.03,PayPal
303304,852043,2024-06-24,2024-08-22,1218.58,Wire Transfer
820461,203066,2023-12-22,2024-02-20,1544.61,Credit Card
932711,649510,2023-02-28,2023-03-01,1971.12,Wire Transfer
129365,764783,2019-09-26,2019-12-07,1139.24,Wire Transfer
304249,123407,2020-09-08,2024-01-23,1203.22,Wire Transfer
461341,515609,2021-10-10,2023-11-08,184.61,Wire Transfer
256454,600016,2024-04-22,2024-05-18,407.46,PayPal
572338,837246,2024-05-19,2024-09-07,1149.99,Wire Transfer
602186,844743,2020-07-07,2022-04-04,920.48,Wire Transfer
171060,621297,2021-03-13,2022-05-07,523.13,Wire Transfer
924405,622630,2024-02-04,2024-04-18,1992.2,PayPal
735997,645048,2021-12-17,2023-01-21,1615.31,PayPal
953728,437993,2020-01-25,2022-10-10,1242.78,PayPal
787192,904457,2021-10-14,2022-10-02,613.37,Wire Transfer
143031,641501,2023-10-15,2024-03-18,1340.04,Credit Card
717838,935837,2023-05-21,2023-07-25,1580.54,Credit Card
622728,437382,2023-12-23,2024-04-26,1542.53,PayPal
210237,845684,2023-08-06,2023-12-23,1503.04,Credit Card
528374,354098,2022-06-22,2024-03-19,1196.25,PayPal
481642,185483,2023-10-24,2024-06-16,1820.46,PayPal
353118,563937,2021-08-19,2023-10-15,1872.15,Credit Card
257615,887992,2020-10-14,2021-12-09,760.51,Credit Card
176012,240600,2020-04-05,2021-05-31,330.27,Wire Transfer
417421,515590,2021-11-25,2023-11-22,735.41,Wire Transfer
359751,404553,2022-07-14,2022-07-31,1489.82,Credit Card
742112,418460,2022-06-23,2023-09-20,1724.07,PayPal
721171,211343,2024-07-27,2024-08-28,1497.72,Credit Card
358384,183654,2019-10-18,2022-09-09,369.19,PayPal
894363,983087,2022-11-29,2023-12-18,308.16,Credit Card
386733,850300,2021-04-28,2021-09-17,1006.58,Wire Transfer
139530,164991,2019-10-07,2022-06-07,1053.95,Credit Card
344872,338012,2023-12-27,2024-05-09,1100.07,Wire Transfer
913811,582158,2021-05-22,2024-06-24,1859.59,PayPal
175659,186940,2022-03-31,2022-07-16,1954.66,Credit Card
983336,613359,2021-09-03,2022-08-24,157.82,Credit Card
968503,111266,2024-05-18,2024-06-27,638.85,PayPal
211753,609962,2023-05-06,2023-05-09,498.71,PayPal
998365,477119,2024-07-04,2024-08-14,1325.6,Credit Card
559987,954822,2024-02-29,2024-04-06,640.57,Credit Card
118520,119508,2020-07-07,2020-12-21,934.85,Credit Card
935666,425444,2024-05-28,2024-07-22,1460.66,PayPal
640756,920002,2021-09-18,2022-12-30,1946.5,PayPal
200545,253509,2020-10-30,2024-09-10,171.58,Wire Transfer
618132,306409,2023-08-12,2024-04-26,1182.19,Wire Transfer
401042,752158,2020-06-08,2024-04-22,1212.23,Wire Transfer
759449,518109,2020-01-08,2024-08-23,1123.79,Wire Transfer
385825,540615,2021-08-07,2023-12-19,1114.13,Credit Card
123490,667537,2023-05-09,2023-05-15,772.31,Credit Card
401477,769120,2022-03-09,2022-07-18,663.61,PayPal
482109,318635,2019-09-21,2021-04-12,1504.5,Wire Transfer
157948,147385,2020-05-13,2021-11-20,1670.94,PayPal
563850,405103,2024-01-19,2024-04-22,1542.38,Credit Card
403317,660133,2022-03-31,2023-10-29,562.17,Credit Card
602934,896835,2020-03-05,2021-06-23,1327.03,Wire Transfer
830500,614482,2021-11-18,2022-12-23,1896.55,Credit Card
840294,458025,2020-04-17,2021-07-01,263.11,PayPal
174776,869821,2022-03-16,2023-02-09,226.22,Credit Card
362841,200846,2020-12-03,2023-10-20,733.92,Credit Card
702119,272802,2021-07-16,2022-06-07,799.42,Credit Card
377564,997399,2024-08-06,2024-09-07,1817.1,Wire Transfer
173426,768405,2021-11-13,2024-07-23,377.8,Wire Transfer
324228,825165,2023-07-03,2024-09-07,1383.57,Wire Transfer
341327,215268,2022-06-10,2022-07-05,1793.06,PayPal
907645,539609,2023-01-14,2024-08-27,984.29,PayPal
652627,478233,2024-04-07,2024-06-13,1717.34,PayPal
640483,697703,2021-03-24,2024-03-12,1067.91,Wire Transfer
447366,488776,2021-07-09,2022-07-31,291.38,PayPal
371354,512289,2020-05-30,2024-08-21,1066.55,Wire Transfer
435136,461657,2023-10-15,2024-03-02,662.51,PayPal
932811,521874,2024-06-03,2024-06-15,1870.79,PayPal
106086,772906,2022-04-30,2024-03-26,1592.7,Wire Transfer
597045,812788,2021-01-09,2023-07-19,1397.02,Credit Card
401343,586527,2022-01-30,2023-01-24,1296.64,Credit Card
721162,173120,2020-03-18,2024-02-06,892.73,PayPal
971518,828116,2020-07-31,2022-03-13,763.13,PayPal
958784,269386,2022-04-02,2023-02-23,422.72,Credit Card
852333,512326,2024-04-17,2024-05-22,416.17,Credit Card
913861,344584,2020-03-19,2021-11-15,1606.46,PayPal
300244,822790,2023-06-21,2023-08-11,1694.07,PayPal
732147,195463,2023-07-10,2024-01-04,760.49,Wire Transfer
989195,318231,2021-06-13,2023-01-01,1073.23,PayPal
173534,411100,2019-12-24,2021-08-23,1758.3,Credit Card
484397,659872,2024-02-11,2024-05-28,366.23,PayPal
582389,802275,2022-10-05,2023-10-17,1523.68,Wire Transfer
956805,897998,2022-07-28,2023-06-20,1268.93,PayPal
839420,727104,2020-07-08,2023-03-07,1391.66,Wire Transfer
115095,412898,2023-08-04,2024-02-21,1775.24,Credit Card
878629,753493,2020-06-09,2021-12-06,714.89,Credit Card
670585,380632,2020-01-28,2023-01-04,741.99,PayPal
256392,958473,2019-10-15,2020-03-17,117.54,Wire Transfer
727378,641209,2022-07-01,2022-08-22,282.77,Wire Transfer
368233,895202,2023-06-20,2024-06-28,619.98,PayPal
290058,303852,2021-01-16,2023-04-11,1403.98,PayPal
269943,840985,2021-06-08,2022-04-01,1734.34,PayPal
802033,715252,2022-11-08,2024-06-11,106.33,Credit Card
609072,433265,2019-10-02,2024-05-15,581.02,PayPal
155835,513079,2023-03-21,2023-06-21,1060.97,Credit Card
247455,598197,2020-06-06,2022-10-05,441.51,Credit Card
745500,562830,2021-11-02,2022-02-13,709.19,Wire Transfer
612543,168068,2024-03-25,2024-05-03,117.52,Wire Transfer
386010,476389,2021-10-12,2024-03-10,93.19,Wire Transfer
411326,179550,2020-06-14,2022-01-28,475.28,Credit Card
840819,324896,2021-08-16,2024-01-12,908.84,Credit Card
989723,424963,2023-01-03,2024-02-19,1348.69,Credit Card
801510,270375,2022-07-05,2024-08-14,726.61,PayPal
317909,129214,2022-03-09,2022-10-22,1279.18,PayPal
803733,506704,2024-03-25,2024-05-03,801.17,PayPal
434465,106125,2020-06-07,2021-06-05,1281.66,Credit Card
902370,555985,2021-06-29,2023-09-15,838.09,Credit Card
453759,698402,2022-05-02,2024-06-12,1702.53,PayPal
644547,352111,2019-12-13,2020-01-19,167.23,Credit Card
949630,461819,2023-12-20,2024-08-06,254.59,Wire Transfer
464810,815890,2021-08-20,2024-03-03,416.74,Credit Card
815986,928594,2023-12-28,2024-01-07,1870.45,Wire Transfer
626807,461924,2023-09-10,2023-11-17,1310.36,Wire Transfer
132759,247826,2021-06-08,2022-08-02,1177.94,Wire Transfer
844016,138482,2022-03-14,2023-07-16,1512.32,Credit Card
909038,677843,2021-09-03,2024-03-15,1081.12,Credit Card
243951,947029,2022-02-01,2023-10-08,1909.51,PayPal
626719,760066,2021-01-16,2023-09-14,867.79,Wire Transfer
766962,716662,2020-05-02,2022-03-04,1879.27,Wire Transfer
542855,882279,2021-02-08,2024-04-18,1278.05,Credit Card
273397,425956,2023-05-14,2023-12-22,1604.71,Wire Transfer
268102,984506,2024-08-10,2024-08-12,1412.68,Wire Transfer
652919,315652,2022-05-22,2022-06-29,101.44,Credit Card
902648,609205,2022-11-16,2023-07-26,1405.74,PayPal
357028,238915,2020-08-08,2022-07-06,1043.15,Credit Card
261814,106143,2024-02-19,2024-05-05,922.67,Wire Transfer
648727,146433,2024-03-07,2024-04-30,1554.76,Credit Card
686186,241833,2022-11-02,2023-01-18,109.42,Credit Card
230886,820283,2023-11-16,2024-03-18,932.75,PayPal
531844,439451,2022-05-07,2022-12-02,652.31,PayPal
776389,379942,2020-05-29,2024-04-03,1863.62,PayPal
173405,332337,2021-10-12,2023-06-22,462.02,Wire Transfer
724397,518293,2022-07-18,2023-02-07,21.84,Credit Card
854273,709462,2022-03-13,2024-07-21,51.17,Wire Transfer
675540,690860,2020-04-23,2024-08-02,824.31,Credit Card
893467,384827,2020-01-19,2023-07-24,1902.42,Wire Transfer
161968,702464,2021-08-30,2023-10-31,1557.86,Wire Transfer
874127,583662,2021-03-23,2022-12-19,914.03,Credit Card
506335,776337,2023-04-13,2024-06-23,1074.09,PayPal
113487,238699,2020-03-15,2021-03-20,593.0,Credit Card
759227,565193,2020-07-03,2022-08-03,332.48,Wire Transfer
129287,842217,2019-11-30,2022-09-01,1112.52,PayPal
570689,233637,2020-06-05,2024-05-09,685.34,Credit Card
378386,942360,2024-05-18,2024-09-04,1826.19,Wire Transfer
594704,262967,2021-05-27,2022-04-27,1162.82,PayPal
304363,330981,2023-09-05,2024-04-02,415.39,Credit Card
602593,554564,2020-05-28,2024-02-18,973.34,PayPal
536729,163425,2022-05-25,2022-12-06,163.65,PayPal
200451,251637,2022-07-12,2024-04-14,781.3,Wire Transfer
780675,919458,2020-07-27,2024-03-31,1039.85,Wire Transfer
350345,777562,2020-04-11,2021-07-02,731.48,PayPal
125204,915740,2021-10-22,2022-06-26,964.97,Wire Transfer
900068,816897,2022-03-26,2024-09-09,1480.29,Credit Card
423253,935718,2024-03-08,2024-06-16,1834.14,Wire Transfer
864720,311056,2024-06-01,2024-07-24,1171.47,PayPal
760485,537333,2020-10-06,2024-01-08,1469.83,PayPal
553128,161983,2021-07-20,2023-07-02,198.87,Wire Transfer
737141,562106,2021-05-07,2023-08-28,1939.59,Credit Card
215314,384012,2023-08-28,2024-04-12,1452.66,Credit Card
812389,220117,2019-11-16,2022-07-25,733.74,PayPal
945869,461967,2022-01-05,2023-05-03,461.0,Credit Card
131284,328475,2023-12-25,2024-08-08,1292.22,PayPal
918554,998783,2023-07-31,2024-08-27,1111.93,Credit Card
330050,702803,2023-01-08,2023-02-01,532.12,Wire Transfer
236714,536153,2023-12-09,2024-07-21,1848.09,PayPal
968523,772094,2021-10-01,2021-10-10,1458.59,Wire Transfer
551082,395841,2023-01-31,2023-08-02,1283.8,Wire Transfer
479364,835256,2023-12-04,2024-02-06,971.94,PayPal
948752,493792,2020-07-24,2020-12-10,392.73,Credit Card
607922,553524,2024-06-03,2024-08-20,659.41,Credit Card
487947,184951,2022-01-19,2022-09-20,1651.97,PayPal
599923,187832,2019-11-30,2020-10-30,1242.02,Wire Transfer
305263,167502,2022-09-24,2023-07-23,381.72,Wire Transfer
302604,629011,2020-07-01,2024-02-12,1513.23,Wire Transfer
107449,141192,2020-10-08,2022-04-02,1851.48,Credit Card
899487,402128,2023-07-09,2024-02-25,1055.34,Credit Card
690636,969388,2020-09-30,2021-05-29,1480.05,Wire Transfer
276779,868531,2022-04-04,2022-09-09,1442.01,Credit Card
469837,109549,2020-01-08,2020-10-18,960.44,Wire Transfer
507498,877630,2019-10-05,2024-02-20,982.18,PayPal
131880,915180,2022-09-27,2023-01-12,646.06,Wire Transfer
729678,345605,2019-11-02,2022-04-21,701.46,Wire Transfer
875968,583498,2020-11-17,2024-08-15,956.53,Wire Transfer
419645,746403,2020-09-09,2021-12-09,1055.0,Wire Transfer
974765,901537,2020-02-09,2021-08-25,127.03,Credit Card
993033,202952,2024-06-08,2024-06-19,1929.77,Credit Card
133868,769833,2023-09-21,2024-03-28,1348.43,Wire Transfer
452213,586306,2022-03-27,2022-09-19,1672.95,PayPal
856151,690350,2023-03-21,2024-03-01,1314.89,Wire Transfer
501679,518230,2019-09-05,2023-12-05,906.2,Wire Transfer
844315,535268,2022-12-22,2023-10-18,1304.41,Wire Transfer
579965,153742,2022-04-13,2023-10-22,496.79,Credit Card
963978,652331,2021-08-30,2023-06-20,1852.79,Wire Transfer
923699,755159,2021-05-16,2021-12-19,775.97,Credit Card
914300,355982,2021-05-17,2021-08-04,780.4,Credit Card
496888,943843,2023-04-28,2024-07-02,1277.07,PayPal
395437,961946,2020-12-22,2021-10-29,206.55,Wire Transfer
312112,943134,2024-04-13,2024-04-26,1030.22,PayPal
451085,596260,2020-10-06,2021-03-04,704.56,Wire Transfer
277079,851348,2022-10-27,2023-02-11,856.93,Wire Transfer
554540,242739,2023-02-04,2024-09-06,1846.19,Wire Transfer
878531,430203,2021-07-12,2022-07-29,676.57,Wire Transfer
768508,188974,2023-10-15,2023-11-01,601.88,PayPal
434987,249435,2021-10-19,2021-11-14,1458.75,Wire Transfer
279294,102734,2020-09-20,2023-12-30,404.65,PayPal
299954,185504,2020-11-23,2021-03-12,1597.86,Wire Transfer
153452,375520,2020-11-13,2024-07-14,283.19,Credit Card
405581,190899,2020-03-28,2023-04-22,508.47,PayPal
369761,454919,2022-09-02,2023-05-14,1942.27,Credit Card
467618,594540,2020-02-25,2022-04-27,1061.36,Wire Transfer
533539,534654,2024-01-03,2024-02-20,918.06,PayPal
249952,412767,2024-06-01,2024-07-11,676.52,Credit Card
666250,365734,2023-11-23,2024-01-17,544.51,Credit Card
890315,259648,2024-05-24,2024-09-04,825.63,Wire Transfer
800101,244587,2019-10-18,2020-07-14,366.46,Wire Transfer
227875,246856,2020-11-11,2021-08-03,1892.21,Credit Card
127747,268595,2023-01-11,2023-03-25,191.22,Credit Card
204903,169674,2023-05-16,2023-12-11,548.84,PayPal
470207,908646,2024-05-29,2024-08-03,392.37,Credit Card
126052,632799,2020-07-28,2022-06-22,700.78,Credit Card
843027,239086,2022-05-16,2023-03-31,361.89,Credit Card
644045,453372,2023-04-27,2024-02-04,1808.32,PayPal
894782,829889,2024-05-18,2024-08-23,977.15,PayPal
741900,893617,2019-09-18,2023-01-04,862.34,Wire Transfer
681518,106600,2020-11-05,2022-10-28,481.36,Credit Card
145396,463132,2020-09-30,2023-10-17,1108.36,Wire Transfer
389962,636501,2022-12-05,2023-03-31,1508.15,Credit Card
824255,798528,2020-02-15,2021-05-29,288.71,PayPal
448132,180338,2022-11-22,2024-04-07,672.65,Credit Card
580731,772389,2020-06-15,2021-05-14,1706.84,PayPal
621109,626733,2022-03-07,2023-07-06,1810.09,Wire Transfer
459289,508053,2020-07-10,2023-07-29,122.81,PayPal
550308,610918,2020-04-04,2022-11-02,1902.74,PayPal
782432,174156,2020-05-13,2023-05-02,474.64,PayPal
464364,277131,2021-03-25,2024-08-24,782.52,PayPal
416112,356462,2023-09-07,2023-11-08,714.24,Credit Card
545033,943386,2022-04-07,2022-07-18,1506.93,Wire Transfer
670611,494798,2023-10-08,2024-03-03,1788.22,PayPal
334840,974148,2023-01-24,2023-05-07,1203.49,PayPal
940451,247982,2024-07-16,2024-07-27,989.76,Wire Transfer
252516,498209,2024-05-08,2024-06-04,1032.05,PayPal
601258,721574,2021-08-07,2024-05-06,57.31,Credit Card
585780,628342,2024-04-02,2024-06-15,80.59,Credit Card
170207,644206,2020-09-20,2021-12-15,1344.74,Credit Card
710881,708987,2021-02-02,2022-05-19,1888.6,Credit Card
700018,174624,2022-01-30,2022-08-27,210.53,Wire Transfer
527023,634033,2021-10-28,2022-05-04,423.57,Wire Transfer
917636,881337,2023-12-22,2024-03-02,1260.68,Wire Transfer
510441,705148,2020-08-05,2021-03-16,839.41,Wire Transfer
477834,386764,2021-02-16,2023-02-21,905.76,PayPal
287131,617552,2021-05-01,2022-03-27,1562.83,Credit Card
496497,516457,2020-12-21,2024-04-28,1991.13,Wire Transfer
634789,571119,2021-11-24,2024-03-14,1688.77,PayPal
704622,836740,2022-10-01,2022-10-30,765.09,PayPal
472056,760835,2020-12-28,2022-03-11,1834.0,Credit Card
723272,198048,2023-03-15,2023-06-04,1941.91,PayPal
737609,441836,2023-01-08,2023-01-17,1554.82,Wire Transfer
816743,567842,2024-01-01,2024-04-14,1761.49,PayPal
516846,712619,2023-03-18,2024-01-30,466.17,Wire Transfer
442626,935328,2024-05-21,2024-07-12,1987.23,PayPal
743717,202738,2022-11-27,2023-09-18,510.2,Wire Transfer
650287,820151,2021-01-16,2022-03-25,342.37,Wire Transfer
199952,418136,2019-08-15,2020-06-13,107.8,PayPal
515871,733651,2022-11-27,2024-05-30,732.26,Credit Card
549322,823680,2023-11-29,2024-07-03,96.74,Wire Transfer
524847,258810,2021-12-31,2022-04-21,812.2,Credit Card
484265,587666,2024-02-16,2024-02-19,919.3,PayPal
156896,547531,2024-06-15,2024-08-09,1949.88,Credit Card
510118,728034,2019-11-14,2024-04-23,1508.71,PayPal
351280,575090,2019-08-25,2023-08-13,381.68,PayPal
957528,169011,2021-08-25,2023-11-13,730.02,Credit Card
838579,362492,2022-09-04,2023-07-20,427.76,PayPal
616087,224167,2019-10-19,2022-10-12,1712.62,Credit Card
997645,379274,2020-12-06,2021-04-02,785.9,Wire Transfer
212234,633251,2024-06-07,2024-06-10,1957.59,Credit Card
336456,230370,2021-03-14,2021-09-20,1417.77,PayPal
987638,178676,2020-08-24,2022-09-12,709.77,PayPal
845943,556420,2022-05-03,2023-06-23,344.86,PayPal
785752,473778,2020-05-23,2020-10-18,1755.76,PayPal
305774,644139,2023-07-27,2024-01-29,495.24,PayPal
518459,581045,2021-09-30,2023-12-19,258.63,Wire Transfer
448947,450497,2021-09-19,2022-09-25,1899.44,Credit Card
450745,622164,2021-05-24,2021-08-03,1407.6,Wire Transfer
510024,577635,2021-08-13,2023-03-11,1706.71,Wire Transfer
186465,856881,2020-10-27,2023-03-17,832.29,Credit Card
192964,600118,2024-02-29,2024-05-07,1410.74,Wire Transfer
344445,500485,2022-06-18,2023-03-29,1206.92,PayPal
151414,923556,2023-12-09,2024-03-28,1304.7,Wire Transfer
772845,384272,2023-08-28,2023-10-27,1132.52,Wire Transfer
413841,738565,2021-09-19,2022-12-25,591.79,Credit Card
749797,802182,2021-10-23,2023-08-26,1856.29,Wire Transfer
